Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRC25,OUT017,1466.225133
DRE25,OUT013,1522.869393
NCX05,OUT049,1910.906108
FDR11,OUT017,2637.0913
DRP47,OUT045,3867.036335
DRC49,OUT019,373.1528634
FDQ47,OUT027,2095.298234
FDL20,OUT013,1806.471272
FDM34,OUT035,2240.409531
NCN55,OUT013,3786.183488
FDD41,OUT035,1871.748316
FDE52,OUT049,1614.055976
NCT18,OUT019,917.5771213
FDJ32,OUT018,716.49118
FDE16,OUT046,3338.910356
FDZ09,OUT045,2529.669049
DRZ11,OUT046,1996.657475
FDK41,OUT049,1490.36215
FDE56,OUT049,1131.193256
FDH34,OUT013,2994.696536
DRI49,OUT013,1304.781776
DRI59,OUT046,3543.653159
DRC36,OUT049,2891.723538
FDS15,OUT019,-160.0898813
FDI07,OUT018,2882.030817
FDZ15,OUT018,1641.039507
NCX41,OUT027,4777.946094
NCO29,OUT019,727.8316082
FDF57,OUT013,2752.734873
FDI33,OUT035,1628.606966
DRJ47,OUT049,2819.304925
FDB34,OUT046,1410.602688
FDY22,OUT027,3757.028891
DRL11,OUT017,2600.252539
FDY46,OUT035,3143.407051
FDG17,OUT013,3923.238902
FDE52,OUT018,1205.415627
DRP47,OUT027,5384.440342
FDO01,OUT010,188.6149451
FDL09,OUT046,2720.685914
FDR57,OUT013,2599.727838
DRD37,OUT035,939.8527529
FDQ36,OUT027,2137.234557
FDL33,OUT049,3213.502947
FDL48,OUT045,814.1634324
FDL28,OUT049,3794.108422
NCN29,OUT046,770.2282212
FDO13,OUT035,2791.565714
FDB38,OUT045,2568.736248
FDI36,OUT035,3302.447943
FDI58,OUT035,1672.944739
FDH22,OUT018,1776.985689
FDQ27,OUT013,1775.793828
FDT33,OUT046,2694.521233
FDC56,OUT045,1848.588818
FDF14,OUT046,2479.346536
FDQ39,OUT017,3133.323153
NCM43,OUT017,2690.60457
FDS46,OUT035,2118.251059
FDI22,OUT049,3377.832162
NCE43,OUT045,2619.334793
FDZ36,OUT010,1085.328502
FDR13,OUT019,15.79192364
FDP46,OUT018,1171.689073
FDW56,OUT019,1136.71906
FDB40,OUT017,2464.428295
FDM28,OUT018,2568.828171
FDV49,OUT013,4215.806261
NCS53,OUT018,2188.998649
FDO03,OUT049,3767.067547
FDT15,OUT035,3109.297071
FDD33,OUT049,3735.315731
FDX13,OUT017,4051.913954
FDH60,OUT013,3193.013905
DRH51,OUT046,1373.343494
NCL07,OUT049,784.9605318
FDW51,OUT045,3369.109375
FDF21,OUT019,1123.430586
FDH26,OUT019,390.8344348
FDJ03,OUT049,983.1128451
FDU35,OUT017,1673.194995
DRL01,OUT018,3407.625135
FDE59,OUT045,580.1858888
FDI60,OUT035,1254.280324
DRH39,OUT035,1381.857841
FDK36,OUT049,945.0596221
FDN52,OUT045,1359.826537
FDU12,OUT017,4276.991087
NCT05,OUT027,5469.224288
FDS37,OUT027,3340.847247
FDK24,OUT017,866.2368838
DRF36,OUT013,3061.160363
FDN46,OUT010,-265.8522887
NCN06,OUT045,2492.394743
FDD59,OUT035,1505.904179
FDM14,OUT045,1721.641733
FDO10,OUT018,703.3916846
FDU35,OUT013,1618.945709
NCA30,OUT018,2672.962319
NCO41,OUT049,1657.581885
FDI24,OUT046,2791.750885
FDZ16,OUT046,3073.011696
FDV47,OUT046,1347.581426
FDV16,OUT045,589.3826542
FDZ22,OUT035,1488.959586
FDO20,OUT010,2102.012182
FDW38,OUT013,1003.479701
FDW52,OUT045,2604.556095
FDT43,OUT019,-1026.388634
NCS29,OUT045,4093.695791
NCC31,OUT017,2538.469889
FDA21,OUT017,3050.816225
FDQ55,OUT046,1920.41933
NCE54,OUT049,1318.441376
FDD45,OUT017,1611.124967
NCP17,OUT017,1119.689597
FDR47,OUT035,3202.563714
DRM35,OUT013,2832.205596
FDR47,OUT019,1168.045899
FDX19,OUT010,1767.571399
FDV22,OUT027,3993.908126
FDQ46,OUT027,3230.58989
DRO47,OUT045,1725.921442
FDB44,OUT010,1444.047801
FDN02,OUT010,1330.277171
FDW10,OUT045,2713.716204
FDJ41,OUT019,2255.957036
FDM50,OUT046,1017.733861
FDW10,OUT035,2953.871121
FDY48,OUT049,1759.511529
NCE30,OUT027,4784.434848
FDO04,OUT045,897.0823938
FDQ26,OUT010,-911.072148
NCX29,OUT018,2024.693866
FDE39,OUT046,1901.282031
NCR54,OUT027,4504.032226
NCP55,OUT027,2379.65589
FDX22,OUT017,3488.871189
FDI05,OUT035,1389.124319
FDC51,OUT027,3492.79294
FDC10,OUT013,1987.106969
FDJ46,OUT045,2717.045358
FDV10,OUT010,-1120.816242
FDX12,OUT027,5330.210184
FDL43,OUT019,-615.3056131
DRB13,OUT046,3041.372151
FDF59,OUT027,3498.5498
FDT35,OUT049,2803.970379
NCJ19,OUT035,1072.211615
FDT35,OUT018,2460.516653
FDI48,OUT046,877.7794288
DRC24,OUT019,525.1404774
NCZ05,OUT017,1725.775594
FDJ57,OUT049,3096.945719
FDX11,OUT017,3017.088399
FDE09,OUT035,1943.953172
NCK06,OUT049,2020.658005
DRE37,OUT017,3078.265037
FDV56,OUT046,1761.597552
FDY43,OUT017,2740.1206
FDV35,OUT013,2461.465548
FDF05,OUT019,2240.793912
FDA36,OUT035,3078.404545
FDS13,OUT027,5584.660489
FDU47,OUT013,2329.428718
FDI36,OUT010,1234.013093
FDH48,OUT046,1405.579459
FDZ14,OUT013,2031.103894
FDS46,OUT013,2017.812396
FDE21,OUT017,1991.967697
FDA26,OUT049,3630.885628
FDV12,OUT046,1654.836013
FDL46,OUT019,-34.98579915
FDN57,OUT013,2314.931134
NCJ18,OUT017,1926.699873
FDO36,OUT045,2792.52399
FDX55,OUT018,3140.857225
FDT25,OUT019,80.75903448
FDD16,OUT049,1326.084396
NCX18,OUT013,3125.159965
NCG55,OUT018,1543.854303
NCV18,OUT049,1420.861852
NCS18,OUT035,1860.288829
FDC37,OUT045,1678.189833
FDE47,OUT046,1994.023414
DRG49,OUT019,1957.606567
FDC39,OUT049,3379.815165
FDH24,OUT019,649.5953145
FDV39,OUT027,4606.645957
NCL17,OUT045,2205.663213
NCY53,OUT035,1940.148848
FDH52,OUT013,1127.454173
NCD19,OUT018,608.7665284
FDI44,OUT046,1237.331421
DRD49,OUT027,5166.938731
FDN08,OUT035,2098.023531
FDO20,OUT027,5463.608085
FDY02,OUT046,4167.508497
FDX23,OUT045,1472.040179
FDX01,OUT017,1963.163542
FDH20,OUT027,3064.003725
NCX41,OUT017,3420.291182
FDD21,OUT027,3351.284167
DRH11,OUT019,-1016.207221
DRE60,OUT018,3252.167154
FDB10,OUT013,3780.770151
FDH38,OUT013,1940.089119
NCL07,OUT018,366.7830275
FDD48,OUT046,1835.087403
NCT54,OUT027,2921.684888
FDF32,OUT027,4596.825042
DRH51,OUT045,1349.301503
DRG03,OUT035,2608.222221
NCY42,OUT019,372.9027519
FDH32,OUT017,1623.265082
NCJ06,OUT027,3365.569954
FDH47,OUT027,3041.840086
FDZ08,OUT018,1091.145699
FDK16,OUT017,1626.328676
DRG01,OUT018,952.2212613
NCM53,OUT027,3119.829516
NCB07,OUT035,3235.799879
NCZ06,OUT035,4105.66247
FDU48,OUT049,2190.331362
NCB55,OUT027,2381.260898
FDP15,OUT013,4103.957095
FDF17,OUT046,3116.749636
NCN06,OUT049,2686.592996
DRM48,OUT018,350.1898432
FDH10,OUT046,3039.893294
FDC60,OUT018,1190.312094
FDE35,OUT018,737.1623322
DRI23,OUT013,2578.331699
NCR38,OUT013,3991.107448
FDP04,OUT035,1189.996534
NCW17,OUT045,2012.628826
FDX34,OUT017,2051.681504
NCK53,OUT045,1511.70949
NCO54,OUT010,-996.7046181
NCH55,OUT046,2015.312169
FDT44,OUT027,3322.332094
DRG49,OUT046,3820.07854
FDX46,OUT010,-911.1402498
DRG36,OUT049,2787.677007
FDU37,OUT049,1454.43393
FDK10,OUT049,3036.010844
DRF37,OUT027,5550.923198
FDC44,OUT035,1932.343142
FDP15,OUT046,4055.443489
FDZ27,OUT027,2292.314429
FDY22,OUT019,389.1423766
DRG51,OUT035,2784.065489
FDN58,OUT045,3680.541803
FDW01,OUT049,2554.9044
FDX24,OUT018,1254.946653
FDO51,OUT017,863.5405689
FDJ52,OUT027,4032.628927
NCY06,OUT010,132.532086
FDE20,OUT018,2456.477262
FDT23,OUT010,-625.5418024
FDQ51,OUT046,876.8591542
FDE35,OUT046,1043.738748
FDB46,OUT013,3429.960074
NCG19,OUT035,3780.008956
NCL06,OUT018,3802.756136
FDT36,OUT019,-1295.278936
FDC56,OUT049,2036.572506
FDJ26,OUT049,3533.515148
FDZ59,OUT017,2802.262385
FDV11,OUT027,4288.216092
FDR13,OUT010,-1.632796364
FDI15,OUT018,3864.666053
FDF47,OUT018,3249.471421
NCB54,OUT019,148.3280005
NCK19,OUT027,4468.892562
FDX16,OUT017,2498.561524
FDL50,OUT045,2014.875996
NCE31,OUT035,703.0194961
DRJ01,OUT049,2647.910244
FDE22,OUT013,2595.684915
FDY20,OUT019,-422.8214876
NCO14,OUT045,683.6091
NCR50,OUT017,2484.312551
DRM47,OUT017,3111.404363
FDO27,OUT010,-357.6459268
FDJ20,OUT027,3484.186808
NCX17,OUT013,3696.056183
FDG59,OUT049,738.9740395
FDD52,OUT045,1706.505835
FDO48,OUT017,3648.762915
FDC59,OUT019,-805.0306305
FDS15,OUT018,1506.219307
FDB47,OUT035,3481.621241
FDV14,OUT019,-477.8308492
FDB27,OUT013,3134.268766
FDA35,OUT035,2180.842808
FDN51,OUT018,3898.864813
FDO39,OUT019,997.4187138
FDB28,OUT049,3230.929645
DRJ25,OUT046,793.3878676
FDH46,OUT027,3120.585348
FDI10,OUT045,2728.230473
FDU21,OUT018,335.082484
FDD09,OUT049,2971.642941
FDD10,OUT046,2889.717946
FDN31,OUT010,1120.488417
FDA46,OUT018,2825.251423
FDM56,OUT046,1736.046381
FDF11,OUT010,1933.922031
FDS32,OUT018,2010.521681
NCM06,OUT013,2439.516992
FDZ26,OUT045,3752.933359
FDO01,OUT013,2163.875404
FDJ46,OUT049,2880.536059
FDG26,OUT019,2174.240971
FDZ38,OUT035,2924.393946
NCO55,OUT013,1695.262493
FDT60,OUT035,2132.983521
FDW37,OUT049,1568.050702
NCK42,OUT018,3108.81042
FDA45,OUT046,2760.94626
FDW55,OUT018,3725.108403
FDY44,OUT017,3246.896164
FDQ31,OUT017,1533.596697
FDM09,OUT049,2859.091912
FDH12,OUT018,1418.664351
NCQ43,OUT035,1885.835001
FDT33,OUT035,2853.159591
NCT41,OUT018,2094.544189
DRJ25,OUT010,-1121.313137
NCQ41,OUT046,3097.72852
NCN17,OUT049,1704.124364
DRO35,OUT027,3331.056213
FDU27,OUT018,579.0517955
FDY43,OUT027,4140.551081
FDG46,OUT035,2059.584341
DRL49,OUT018,2008.656737
NCB55,OUT049,1011.445132
FDK28,OUT049,4197.073822
FDO49,OUT045,818.3988924
FDT03,OUT013,2933.54219
FDW33,OUT027,3130.308838
FDR02,OUT035,1931.021193
FDF50,OUT013,3166.035868
FDA40,OUT018,1196.231324
NCT53,OUT018,2325.706798
FDY60,OUT035,2466.537735
FDP44,OUT027,3145.612318
NCQ50,OUT045,3306.284899
NCC30,OUT017,2894.302137
FDQ60,OUT018,1695.394347
FDG41,OUT046,1798.261148
FDQ03,OUT046,3784.460887
FDM03,OUT045,1653.532462
FDZ51,OUT018,1281.498224
DRF51,OUT035,768.7600553
FDF39,OUT017,4265.017729
FDW52,OUT035,2793.422308
FDY22,OUT049,2462.085162
FDG14,OUT013,2472.883832
FDA57,OUT017,771.0614842
FDL45,OUT019,138.4863203
FDX28,OUT046,1565.87179
NCQ54,OUT013,2714.188396
FDH40,OUT045,1295.184533
FDU52,OUT035,2657.636905
FDT60,OUT010,65.52587573
FDK08,OUT045,1590.269439
FDN04,OUT049,3004.20504
FDE50,OUT013,3055.325879
FDI16,OUT049,983.9875862
FDM50,OUT049,1143.605496
NCV30,OUT049,1098.313228
FDT44,OUT013,1885.207489
FDY60,OUT013,2403.383939
FDT56,OUT017,1094.021536
FDV58,OUT018,2797.432074
FDU04,OUT013,2025.239512
NCN05,OUT027,4366.543141
FDI53,OUT018,2324.279025
FDD34,OUT046,2626.113548
FDW47,OUT027,3439.831184
FDT51,OUT027,3297.496903
FDO27,OUT013,1607.450042
NCQ18,OUT018,1316.816224
NCW05,OUT013,1737.965253
FDI15,OUT010,2235.796884
NCH43,OUT010,1490.925224
FDT40,OUT049,2114.014147
NCG19,OUT017,3708.869634
NCM30,OUT035,809.4265439
FDB38,OUT017,2652.445709
FDB22,OUT046,2444.394233
FDC58,OUT046,749.8646649
NCI29,OUT013,2260.409778
FDA23,OUT010,-287.5474236
DRG48,OUT013,2328.503237
FDV21,OUT013,2015.139807
NCG18,OUT019,-278.4671684
FDG40,OUT045,549.0234507
FDU24,OUT018,1282.187772
FDA22,OUT049,2742.780732
FDY35,OUT046,830.763539
FDJ15,OUT045,2895.476355
NCW18,OUT018,3433.721924
FDK56,OUT018,2709.16712
FDF44,OUT046,2163.290618
FDP51,OUT049,2061.194989
FDU22,OUT027,3319.447742
FDM28,OUT017,2923.633075
NCL42,OUT046,3828.954638
FDJ15,OUT019,1093.374068
FDI32,OUT018,1546.935118
DRL11,OUT046,2523.488769
DRO59,OUT018,946.0204047
FDA07,OUT019,133.8400712
NCO53,OUT013,2867.458751
FDO21,OUT045,3557.024833
FDW39,OUT045,2819.211881
NCV17,OUT013,2105.43083
FDE22,OUT046,2529.719793
NCB06,OUT018,2214.369055
DRF48,OUT017,3023.03346
FDB05,OUT013,3949.349523
FDP28,OUT027,5580.930936
FDP23,OUT046,3482.765417
NCS41,OUT018,2596.583165
FDS40,OUT018,394.4391143
FDA16,OUT017,3572.830416
FDN20,OUT035,2802.402239
FDF04,OUT027,5540.2516
DRG36,OUT018,2406.244268
FDW16,OUT018,1280.738841
FDU09,OUT017,1037.071455
FDW01,OUT046,2454.653591
FDB15,OUT045,4110.113783
NCJ17,OUT049,1455.574067
NCT18,OUT018,2603.880343
FDG16,OUT018,3110.742984
FDP27,OUT017,3118.056651
FDQ44,OUT027,3400.851259
FDL50,OUT027,3508.312993
FDW57,OUT027,4315.809523
FDS34,OUT013,1908.36
NCV30,OUT035,1128.736856
FDD26,OUT018,2707.858031
FDA03,OUT045,2336.855058
FDS27,OUT018,2881.67418
FDM12,OUT013,3049.876056
NCV42,OUT027,3202.343357
NCS41,OUT046,2896.327796
FDN56,OUT018,2037.693253
DRK59,OUT046,3668.595693
NCG18,OUT046,1644.760507
NCN26,OUT017,1950.300062
FDI60,OUT027,2535.833574
NCI43,OUT049,913.6758566
NCL17,OUT049,2359.460072
FDQ19,OUT019,2008.539373
FDY43,OUT049,2746.572702
FDR36,OUT049,862.3018976
FDJ58,OUT049,2872.06826
DRY23,OUT045,704.9293059
FDK26,OUT027,4466.182765
DRH03,OUT045,1467.359554
FDC10,OUT010,48.48091697
FDD23,OUT013,3033.711774
FDP32,OUT045,1975.766545
FDO31,OUT035,1510.724853
FDQ57,OUT013,2342.623969
FDX32,OUT027,3776.970571
FDC39,OUT027,4717.858575
FDU55,OUT046,4126.881297
FDL45,OUT013,2016.735275
DRK37,OUT049,3088.639379
FDK22,OUT013,3450.868514
DRG37,OUT027,3914.64532
FDK22,OUT017,3492.77095
DRH36,OUT018,907.6160236
DRC36,OUT018,2510.32118
DRE03,OUT027,2219.889573
FDF34,OUT046,3176.866522
FDZ22,OUT046,1344.303749
FDC44,OUT010,-107.2670669
FDN31,OUT027,4431.15417
FDO03,OUT017,3765.33685
FDA01,OUT049,1130.740459
NCH42,OUT049,3734.789059
FDF46,OUT018,1586.669966
DRL35,OUT046,723.688981
FDW46,OUT049,1188.005056
FDB58,OUT046,2312.575223
FDD47,OUT018,2440.727207
NCO17,OUT045,1824.711222
FDJ26,OUT017,3525.479157
FDU37,OUT045,1281.988869
